,economy,year,LandArea(count),EnergieNatualGaz(%total),RenewableConso(%totalconso),FossilfuelConso(%totalconso),PrimaryEnergy(%total),ConsoElec,PrimaryEnergy(kgoil),CO2Emission(kt),AgricultureMethane(ktco2),AgricultureMethane(٪total),EnergieMethane(ktco2),EnergieMethane,GlobalMethane(ktco2),GlobalMethane(pct_change),Population_density,AirTransport,GDP($),Population,meth_valuebylandaera,Emissions intensity,Per capita emissions,Per capita density emissions
8796,OMN,2014,309500.0,97.4011260642681,0.0,99.963168651853,0.0,6474.50020165781,6067.7183634814,66389.9993896484,1000.0,,16010.0,,17889.9993896484,,12.9540129240711,47126.0,92699089726.9181,4009267.0,0.057802905943936674,1.9299002225750525e-07,0.0044621621332898015,1381.0391802531917
8797,OMN,2015,309500.0,97.3655290310764,0.0,,,,,70129.997253418,1020.0,,16420.0,,18379.9991607666,,13.5437027463651,56544.0,78710793237.9714,4191776.0,0.05938610391200841,2.3351307240923323e-07,0.004384776085546222,1357.0881984765565
8798,OMN,2016,309500.0,,0.0,,,,,72129.997253418,1040.0,,17360.0,,19370.0008392334,,14.2102423263328,61956.0,75128738621.5865,4398070.0,0.06258481692805622,2.5782411890072485e-07,0.004404204762369266,1363.1013739532873
8799,OMN,2017,309500.0,,0.0,,,,,71930.0003051758,1060.0,,16950.0,,19000.0,,14.6748109854604,71293.0,80856697009.1027,4541854.0,0.061389337641357025,2.349836278602997e-07,0.0041833136864373,1294.7355859523464
8800,OMN,2018,309500.0,,0.0,,,,,75599.9984741211,1080.0,,18090.0,,20190.0005340576,,14.8664200323102,76672.0,91505851755.5267,4601157.0,0.06523425051391793,2.2064163271217436e-07,0.004388026866733215,1358.094315253928
8801,OMN,2019,309500.0,,0.0,,,,,76029.9987792969,1100.0,,18100.0,,20239.9997711182,,14.8716252019386,79436.0,88060858257.4772,4602768.0,0.06539579893737706,2.298410459723135e-07,0.004397353890336902,1360.981029059272
8802,OMN,2020,309500.0,,,,,,,,,,,,,,14.679802907916,19013.0,75909397659.2978,4543399.0,,,,
8803,OMN,2021,,,,,,,,,,,,,,,,,88191977373.212,4520471.0,,,,
8804,PAK,1960,,,,,,,,,,,,,,,,,3749265014.69971,45954226.0,,,,
8805,PAK,1961,770880.0,,,,,,,,,,,,,,61.0483019406393,,4118647627.04746,47060915.0,,,,
8806,PAK,1962,770880.0,,,,,,,,,,,,,,62.4764438044832,,4310163796.72407,48161841.0,,,,
8807,PAK,1963,770880.0,,,,,,,,,,,,,,63.9853803445413,,4630827383.45233,49325050.0,,,,
8808,PAK,1964,770880.0,,,,,,,,,,,,,,65.5777708592777,,5204955900.88198,50552592.0,,,,
8809,PAK,1965,770880.0,,,,,,,,,,,,,,67.2499299501868,,5929231415.37169,51841626.0,,,,
8810,PAK,1966,770880.0,,,,,,,,,,,,,,69.0112780199253,,6561108777.82444,53199414.0,,,,
8811,PAK,1967,770880.0,,,,,,,,,,,,,,70.8667924968867,,7464510709.7858,54629793.0,,,,
8812,PAK,1968,770880.0,,,,,,,,,,,,,,72.806069686592,,8041999160.0168,56124743.0,,,,
8813,PAK,1969,770880.0,,,,,,,,,,,,,,74.8194336342881,,8683116337.67325,57676805.0,,,,
8814,PAK,1970,770880.0,,,,,,,,,79.7289591860651,,9.89660692918956,,,76.9132316313823,44300.0,10027509449.811,59290872.0,,,,
8815,PAK,1971,770880.0,44.6645536185948,,35.6003521540087,62.3835896231952,91.723255759671,279.867627441489,,,79.2716332235734,,10.0882809761185,,,78.9730969800747,34000.0,10665896682.0664,60878781.0,,,,
8816,PAK,1972,770880.0,44.6645536185948,,35.2948453612962,62.7414587954647,89.3303288864672,279.834326154725,,,79.460750802776,,9.72164879417662,,,81.0885805832296,23600.0,9415016359.56604,62509565.0,,,,
8817,PAK,1973,770880.0,40.384385818312,,35.8429617930083,61.6867668752714,99.3845840245713,285.733385741111,,,78.9899837188324,,10.1302326961559,,,83.3925176421752,24300.0,6383429490.21091,64285624.0,,,,
8818,PAK,1974,770880.0,40.6884377758164,,37.4696000500199,60.0844398957083,105.292328010954,294.247974604186,,,78.6684140553293,,10.5178272247837,,,85.8099431818182,26700.0,8899191919.19192,66149169.0,,,,
8819,PAK,1975,770880.0,38.7083794386883,,38.0899339321761,59.2931127121617,109.061019992969,298.702339728776,,,78.5414579555908,,10.7446801213637,,,88.3756213677875,32000.0,11230606060.6061,68126999.0,,,,
8820,PAK,1976,770880.0,35.6782945736434,,36.5224685306517,60.4347582179241,105.765376314362,293.156975880838,,,78.3580743121874,,10.8576326906289,,,91.104871056455,37300.0,13168080808.0808,70230923.0,,,,
8821,PAK,1977,770880.0,42.7323710581962,,37.6767001332936,59.7351084689967,107.934861725021,296.305418668218,,,78.3685127452794,,11.000530959461,,,93.9849328040681,39900.0,15126060606.0606,72451105.0,,,,
8822,PAK,1978,770880.0,36.7919191919192,,37.77752443275,59.0907434033152,119.174753938831,298.954636978296,,,78.1664712930915,,11.3181044862438,,,97.0181221461187,43100.0,17811515151.5152,74789330.0,,,,
8823,PAK,1979,770880.0,40.6166219839142,,39.320180110249,57.568888888325,136.498681694802,305.460059660233,,,77.4088087768442,,11.9799111242091,,,100.414255136986,45000.0,19688383838.3838,77407341.0,,,,
8824,PAK,1980,770880.0,40.483504741552,,40.3162965588199,56.6548874328924,131.71006762907,307.100336069667,,,75.7614366250295,,13.2659785928849,,,104.587039487339,45300.0,23654444444.4444,80624057.0,,,,
8825,PAK,1981,770880.0,38.5257128626572,,42.5730800679762,54.349188166715,141.437895212355,314.923892077534,,,75.2619546088245,,13.7580908419698,,,109.316887193856,40600.0,28100606060.6061,84270202.0,,,,
8826,PAK,1982,770880.0,36.3127544097693,,44.1093493156107,52.8067584925415,151.3181449994,320.041121645237,,,74.7128298403292,,14.0695214219183,,,113.932386363636,41200.0,30725971563.981,87828198.0,,,,
8827,PAK,1983,770880.0,27.4153424379347,,44.9751181653972,51.5275308180598,162.021736143107,325.48750459649,,,74.0627138846774,,14.5672737660018,,,118.151167496887,43800.0,28691889763.7795,91080372.0,,,,
8828,PAK,1984,770880.0,27.3122114021853,,44.7639031503897,51.3601644700519,174.290702317597,325.912837181475,,,73.7977861069894,,14.601262234776,,,121.943580064342,45100.0,31151825467.4978,94003867.0,,,,
8829,PAK,1985,770880.0,30.5786201799765,,46.2760515637671,50.1819432972858,188.794347108456,332.232345298601,,,72.6788045098433,,15.3640664450309,,,125.987899543379,48200.0,31144920844.3272,97121552.0,,,,
8830,PAK,1986,770880.0,30.3294384305756,,46.6028536030922,49.538840358985,202.726092490942,334.659434426403,,,73.784102969696,,14.8960908648748,,,130.524235938149,52000.0,31899070055.7967,100618523.0,,,,
8831,PAK,1987,770880.0,30.3800996411525,,49.6651043854025,46.436220381644,215.383832954154,354.866869357427,,,72.0260000594653,,16.4932874979625,,,135.236473899958,53800.0,33351529274.6869,104251093.0,,,,
8832,PAK,1988,770880.0,31.549363875374,,50.6013500748152,45.5322054187517,240.06223038383,359.690753463082,,,71.4245588774214,,17.0503267595228,,,140.057905251142,60700.0,38472742808.3167,107967838.0,,,,
8833,PAK,1989,770880.0,31.7389670818762,,52.0236376352419,44.3996409719986,247.621603098963,367.34779442779,,,71.6642115991722,,16.6046699235625,,,144.860919987547,62500.0,40171018229.0715,111670386.0,,,,
8834,PAK,1990,770880.0,33.6288588644387,57.5005332440222,52.6827988508092,42.999259902447,258.763946707398,371.702950703523,59030.0,60520.0,86.0270078180526,10150.0,10.817341862118,72879.997253418,,149.717295817767,66100.0,40010423970.4576,115414069.0,0.09454129988249532,1.821525243202377e-06,0.0006314654520448282,486.7840876723163
8835,PAK,1991,770880.0,32.0503457006524,58.0912937448666,52.3052713274899,43.1386213502941,276.183005896409,369.030989332207,60310.0,61520.0,85.8378680061392,10750.0,10.9669317706153,74559.9975585938,2.09574507916719,154.63310632005,65700.0,45625234697.7094,119203569.0,0.09672062780016837,1.6341833209755973e-06,0.0006254846074163585,482.1735741651218
8836,PAK,1992,770880.0,29.9262446220037,55.9822054817543,53.5495413288303,41.5302756222861,310.348882104597,382.887276512176,66980.0,62160.0,85.5726872246696,11280.0,11.1508810572687,75819.9996948242,3.05777697510565,158.74737832088,69700.0,48884606848.1265,122375179.0,0.09835512621267149,1.5509994778188545e-06,0.0006195700820574424,477.61418485644134
8837,PAK,1993,770880.0,30.8435019547447,54.148189308757,54.9088833697872,40.7261103491227,311.43014090822,392.178443042849,73750.0,64050.0,85.5711422845691,11450.0,11.1422845691383,77949.9969482422,7.28109259336753,162.861424605646,70300.0,51809949334.2396,125546615.0,0.10111819861488455,1.5045372163050437e-06,0.0006208848956082344,478.6277483264743
8838,PAK,1994,770880.0,26.8770422929698,54.1957599173604,55.0024060848048,40.1348269767805,320.042984363226,396.60774398641,76250.0,64980.0,85.376428852976,11610.0,11.2862961503088,79139.9993896484,8.77920178663065,167.659219333748,69200.0,52293456906.2665,129245139.0,0.10266189210985938,1.5133824396329931e-06,0.0006123247651863208,472.0289149868322
8839,PAK,1995,770880.0,26.8290113594466,53.1228760166441,55.8491593557202,39.3855155248281,330.264675390931,402.185990966355,82740.0,66300.0,85.2513822810853,12130.0,11.3539925421114,81059.9975585938,11.448576003383,172.6824875467,69400.0,60636022422.6176,133117476.0,0.1051525497594876,1.3368290715645281e-06,0.0006089358061340781,469.41643423263776
8840,PAK,1996,770880.0,27.0477801268499,52.1697429164645,57.0136191915309,38.1874030287509,329.879860656345,410.566531917084,85820.0,69480.0,85.3352984524687,12530.0,11.3239990174404,84739.9978637695,16.3358213721729,178.023570464923,70000.0,63320122807.1223,137234810.0,0.10992631520310489,1.3382791142381973e-06,0.0006174818026400845,476.0043720191889
8841,PAK,1997,770880.0,25.0309709596975,51.9367244532855,57.1522803373745,37.9498198171549,331.549646049986,409.268858170345,89360.0,71150.0,85.1483963618956,12620.0,11.4887505983724,86580.0018310547,19.0778765700744,183.336274128269,73300.0,62433300338.0941,141330267.0,0.11231320287341053,1.3867599720373477e-06,0.0006126076435633897,472.24698027014585
8842,PAK,1998,770880.0,29.285626948707,51.6034780983814,56.9391732782203,37.9600997921482,312.965484517437,406.211230317094,90190.0,72990.0,84.9807893817674,12990.0,11.6311561299336,88889.9993896484,22.5313244016483,188.714334267331,68600.0,62191955814.3478,145476106.0,0.1153097750488382,1.4292845147851309e-06,0.0006110281738614064,471.0293986662806
8843,PAK,1999,770880.0,29.7537245363332,50.2344767001961,58.6616949457866,36.8501046508674,322.169566967681,416.819461230303,98770.0,75040.0,84.8772763262074,13790.0,11.7407533084493,91819.9996948242,26.2105237655796,194.186464819427,74400.0,62973855718.8874,149694462.0,0.1191106264202265,1.458065393116546e-06,0.0006133827428754459,472.84448882782414
8844,PAK,2000,770880.0,31.974866404369,51.05,58.5743627882419,36.712279791245,334.171311764071,414.995656796462,98370.0,75980.0,84.5819881999332,14390.0,11.9781810085717,93459.9990844727,28.9812108651459,200.251561851391,63956.0,82017743416.2841,154369924.0,0.12123806439974147,1.139509515765546e-06,0.0006054288080395291,466.71295954151134
8845,PAK,2001,770880.0,34.3158912053017,51.54,58.1301327912676,36.9154968751829,336.344457423387,408.924133177708,99840.0,76710.0,84.2041712403952,14970.0,12.3051591657519,94860.0006103516,31.062529870782,206.540222862183,52616.0,79484403984.8849,159217727.0,0.12305417264730127,1.1934416798091684e-06,0.0005957879339048195,459.2810024885484
8846,PAK,2002,770880.0,35.6731480503012,51.39,57.6456197614045,37.2782792079824,340.928843640426,403.272804197223,102330.001831055,78850.0,84.0797611431009,15340.0,12.4440179142674,97459.9990844727,35.3374930347393,211.787576535907,41917.0,79904985384.8652,163262807.0,0.12642693945163022,1.219698603473277e-06,0.0005969516320056454,460.1780740805119
8847,PAK,2003,770880.0,48.5129283681801,50.09,58.0219475300442,36.3968674347926,362.734924975737,412.444842502859,105660.003662109,81560.0,84.0478153338829,17250.0,12.4896949711459,102169.998168945,42.5086831747933,216.475560398506,44731.0,91760542940.0717,166876680.0,0.13253683863758953,1.1134415174033098e-06,0.0006122485069150765,471.9701290106933
8848,PAK,2004,770880.0,50.7678473414381,47.93,59.8273544228405,34.64586154386,379.14751376249,432.394167617646,118650.001525879,83560.0,83.904006426348,18390.0,12.6217491716036,105410.003662109,47.8650512400917,221.368591739311,50309.0,107759683863.123,170648620.0,0.1367398345554548,9.781951828663623e-07,0.00061770205737444,476.17416198880807
8849,PAK,2005,770880.0,44.0953123498062,47.96,60.0808007775026,34.0990416621575,408.717913114746,438.783732475364,121669.998168945,85880.0,83.8262567105905,19200.0,12.7086383601757,108629.997253418,52.7115512103586,226.198757264425,48905.0,120055291992.938,174372098.0,0.14091687065875103,9.048330602520039e-07,0.0006229780939690133,480.24135307883313
8850,PAK,2006,770880.0,36.4625864193131,47.04,60.929521381153,33.4089103892287,429.449131640288,447.607200324115,132479.995727539,92280.0,84.4281793229643,19570.0,12.2415370539799,115489.99786377,56.7365358482421,230.995724366957,51296.0,137264061106.043,178069984.0,0.1498157921645003,8.413709818373252e-07,0.0006485652172786739,499.9659546957847
8851,PAK,2007,770880.0,34.416324311893,44.85,62.4763907316321,32.3667782319336,423.901074885886,461.601072457956,146259.994506836,94630.0,84.4081705467844,20470.0,12.2469003657122,118849.998474121,61.7867628111241,235.995902085928,51029.0,152385716311.916,181924521.0,0.15417444799984564,7.799287318428767e-07,0.0006532929031272316,503.61043316271974
8852,PAK,2008,770880.0,32.3939049947607,46.63,61.6352139482148,33.605086716594,389.642544230764,444.070498801564,142160.003662109,98930.0,84.6568543556392,20330.0,12.0571624165668,123099.998474121,65.8965419270151,241.1944206621,52165.0,170077814106.305,185931955.0,0.15968762774247744,7.23786339335117e-07,0.0006620701561177099,510.3766419480212
8853,PAK,2009,770880.0,29.4461864362344,46.43,61.0342880740216,33.8019712603786,403.154329038249,440.811017814541,145139.999389648,101420.0,,20880.0,,126250.0,69.9809928222025,246.631410855127,50939.0,168152775283.032,190123222.0,0.1637738688252387,7.508053303758922e-07,0.0006640430278422275,511.8974893030155
8854,PAK,2010,770880.0,27.4188421766401,47.4,60.2725684903629,34.0255015980356,408.00290461782,437.224748588742,140619.995117188,100400.0,,21010.0,,125459.999084473,70.94566766291,252.250023349938,64932.0,177165635077.065,194454498.0,0.16274906481485185,7.081508726559717e-07,0.0006451894935568577,497.36367679310996
8855,PAK,2011,770880.0,29.0777158481439,46.76,59.6873875969632,34.4918157251591,399.339912423564,431.312991263998,141699.996948242,106160.0,,21260.0,,131570.007324219,72.6551243395391,257.631198111249,72695.0,213587413183.996,198602738.0,0.17067508214536506,6.160007528668243e-07,0.0006624783155014661,510.6912838537712
8856,PAK,2012,770880.0,28.2091027308192,47.2,59.4863710081125,34.8282433707244,396.269423664233,428.527801179809,143809.997558594,108300.0,,21690.0,,134240.005493164,74.3645810161682,262.305236872146,72232.0,224383620829.57,202205861.0,0.17413865386722188,5.982611609388621e-07,0.000663877915453519,511.77020746480895
8857,PAK,2013,770880.0,25.6255044390638,48.13,59.2801423982611,34.7317736164742,426.434399761696,432.231346936904,146059.997558594,112970.0,,22220.0,,139559.997558594,,266.367738169365,61820.0,231218567178.979,205337562.0,0.18103984739336085,6.035847348304214e-07,0.000679661315734303,523.9373150732592
8858,PAK,2014,770880.0,26.5001682431675,47.22,61.5853614511118,35.0225305669072,419.684594254408,431.626863440414,154240.005493164,116590.0,,22350.0,,143399.993896484,,270.147919261104,57956.0,244360888750.807,208251628.0,0.18602116269261623,5.868369305315453e-07,0.0006885900257955439,530.8202790852692
8859,PAK,2015,770880.0,25.7250069907361,45.88,,,,,164130.004882813,119390.0,,22090.0,,146050.003051758,,273.673331776671,65749.0,270556131701.171,210969298.0,0.1894588042908857,5.398140568223014e-07,0.0006922808410338361,533.6654547361633
8860,PAK,2016,770880.0,,43.69,,,,,181110.000610352,122890.0,,21780.0,,149350.006103516,,276.988428808634,70005.0,313629858859.587,213524840.0,0.1937396301674917,4.7619830154749533e-07,0.0006994502658497063,539.1922209382221
8861,PAK,2017,770880.0,,42.09,,,,,198830.001831055,127220.0,,21160.0,,153179.992675781,,280.691748391449,51019.0,339205615769.187,216379655.0,0.19870796061096538,4.5158448314137746e-07,0.000707922344528098,545.7231769498197
8862,PAK,2018,770880.0,,43.3,,,,,187309.997558594,130650.0,,22120.0,,157679.992675781,,285.039797374429,48542.0,356128224957.085,219731479.0,0.20454544504434022,4.427618526860153e-07,0.0007176031099111703,553.1858853683234
8863,PAK,2019,770880.0,,43.36,,,,,190570.007324219,135270.0,,22470.0,,162759.994506836,,289.660232461602,49749.0,320909489229.723,223293280.0,0.21113531873551786,5.071834893306139e-07,0.0007289068193491358,561.8996888998624
8864,PAK,2020,770880.0,,,,,,,,,,,,,,294.723875311333,27903.88,300425666773.043,227196741.0,,,,
8865,PAK,2021,,,,,,,,,,,,,,,,,348262544719.178,231402117.0,,,,
8866,PAN,1960,,,,,,,,,,,,,,,,,537147100.0,1126989.0,,,,
8867,PAN,1961,74340.0,,,,,,,,,,,,,,15.6151735270379,,599026300.0,1160832.0,,,,
8868,PAN,1962,74340.0,,,,,,,,,,,,,,16.0921307506053,,652120900.0,1196289.0,,,,
8869,PAN,1963,74340.0,,,,,,,,,,,,,,16.5895480225989,,722784500.0,1233267.0,,,,
8870,PAN,1964,74340.0,,,,,,,,,,,,,,17.1033225719666,,776137500.0,1271461.0,,,,
8871,PAN,1965,74340.0,,,,,,,,,,,,,,17.629217110573,,852485300.0,1310556.0,,,,
8872,PAN,1966,74340.0,,,,,,,,,,,,,,18.1660209846651,,928833000.0,1350462.0,,,,
8873,PAN,1967,74340.0,,,,,,,,,,,,,,18.7122948614474,,1034376400.0,1391072.0,,,,
8874,PAN,1968,74340.0,,,,,,,,,,,,,,19.266276567124,,1112791100.0,1432255.0,,,,
8875,PAN,1969,74340.0,,,,,,,,,,,,,,19.82734732311,,1221305700.0,1473965.0,,,,
8876,PAN,1970,74340.0,,,,,,,,,85.7882055554101,,5.2959998776427,,,20.3953188054883,16000.0,1351006400.0,1516188.0,,,,
8877,PAN,1971,74340.0,0.0,,79.2967990424786,20.2410470898135,526.595307978079,1062.13311508384,,,86.0647064829559,,5.11666675584422,,,20.9721818670971,16400.0,1523917200.0,1559072.0,,,,
8878,PAN,1972,74340.0,0.0,,81.7099639652492,17.8057470037633,572.802727489414,1163.44407935377,,,86.224768184038,,4.93620247257316,,,21.5583266074791,16700.0,1673411700.0,1602646.0,,,,
8879,PAN,1973,74340.0,0.0,,83.090753151134,16.3977911957475,632.826828942414,1235.64296906315,,,86.0817427027609,,4.9291952029276,,,22.1493139628733,11500.0,1913793400.0,1646580.0,,,,
8880,PAN,1974,74340.0,0.0,,81.6136422473465,17.8577461564834,620.461874421829,1183.49228355995,,,86.0591704145905,,4.88550410400209,,,22.7424804950229,11500.0,2188307600.0,1690676.0,,,,
8881,PAN,1975,74340.0,0.0,,77.3784561455794,21.9706135231249,638.662359730609,974.777448071217,,,85.719585840324,,5.07389543584805,,,23.3370460048426,9300.0,2435304100.0,1734876.0,,,,
8882,PAN,1976,74340.0,0.0,,75.7822881532997,23.4630331612094,680.70534789327,941.604924461942,,,85.8427500158029,,4.87014893546902,,,23.931086898036,10900.0,2588106000.0,1779037.0,,,,
8883,PAN,1977,74340.0,0.0,,73.1935677769621,24.9446384232926,720.732184915525,907.044197228308,,,85.2739091369167,,5.09354104003216,,,24.5244283023944,11700.0,2738261900.0,1823146.0,,,,
8884,PAN,1978,74340.0,0.0,,69.8959584376855,26.2349149609273,702.078333948299,867.724907393672,,,84.9041287032305,,5.13724114304671,,,25.118549905838,10600.0,3244558600.0,1867313.0,,,,
8885,PAN,1979,74340.0,0.0,,71.1978228217407,24.7907147037371,804.471564702424,907.177685695366,,,84.9539116874474,,4.97303630401822,,,25.7171643798762,11300.0,3704551600.0,1911814.0,,,,
8886,PAN,1980,74340.0,0.0,,62.6536997323021,31.4643804609558,781.81408461068,721.728350775963,,,84.4980537574421,,4.94240681207742,,,26.324818401937,8700.0,4614086400.0,1956987.0,,,,
8887,PAN,1981,74340.0,0.0,,62.2627297278839,30.0846802988841,796.768196368414,752.907504997274,,,84.6336942533514,,4.69273599871308,,,26.9450094161959,6500.0,5222421500.0,2003092.0,,,,
8888,PAN,1982,74340.0,0.0,,65.5903471490671,28.8021722547132,846.239501874652,805.629760706881,,,84.3916828922864,,4.80560216042227,,,27.57932472424,9700.0,5769767900.0,2050247.0,,,,
8889,PAN,1983,74340.0,0.0,,69.3012216286113,26.3676682433275,913.986616148018,840.229135205687,,,84.1264439468339,,4.70742807950696,,,28.2283965563627,6800.0,5923755900.0,2098499.0,,,,
8890,PAN,1984,74340.0,0.0,,62.9108219534239,28.8214829579924,867.489268137999,752.205858043739,,,83.7641275906911,,4.68835929841273,,,28.8885794995964,6800.0,6183387100.0,2147577.0,,,,
8891,PAN,1985,74340.0,0.0,,61.1097576924754,28.0894914593585,901.657438446291,709.963519513533,,,83.4471570655352,,4.63895553335345,,,29.5542776432607,6900.0,6541517100.0,2197065.0,,,,
8892,PAN,1986,74340.0,0.0,,61.7415731045872,26.800599537478,926.585252964005,705.496315021184,,,83.2362596669267,,4.52911345743933,,,30.2254506322303,7000.0,6797834200.0,2246960.0,,,,
8893,PAN,1987,74340.0,0.0,,64.0055975291548,25.0763286016388,972.039816631414,737.548378896158,,,82.7454942239348,,4.58327049046275,,,30.9016814635459,7000.0,6827665300.0,2297231.0,,,,
8894,PAN,1988,74340.0,0.0,,61.2418151965969,26.6707518074213,877.835235309676,672.145363722362,,,82.6239837175099,,4.55586902384888,,,31.5822033898305,7200.0,5902783400.0,2347821.0,,,,
8895,PAN,1989,74340.0,0.0,,58.3718180698707,28.5900489002326,838.428457370853,619.581119308244,,,82.3595001928659,,4.59275163918259,,,32.2643933279526,6900.0,5918469800.0,2398535.0,,,,
8896,PAN,1990,74340.0,0.0,43.5894456450866,58.4125595789863,26.0667615995407,840.419140168361,608.529580794525,2690.0,2170.0,50.8196721311475,110.0,8.43091334894614,4010.00022888184,,32.9562550443906,5400.0,6433967000.0,2449968.0,0.05394135363037181,6.232547087794886e-07,0.0016367561653384208,121.67645333125833
8897,PAN,1991,74340.0,0.0,41.2584173228409,61.9911470476134,24.8868497027566,885.276198180368,645.945474979657,3120.0,2190.0,50.4608294930876,110.0,8.52534562211982,4079.99992370605,1.37763927156647,33.6567662093086,5500.0,7074675500.0,2502044.0,0.05488296911092346,5.767048854334097e-07,0.001630666736358773,121.22376518091113
8898,PAN,1992,74340.0,0.0,40.2169184127339,65.4853125005089,23.462398546638,918.030271118415,721.250384633152,3640.0,2230.0,50.2252252252252,120.0,8.55855855855856,4170.00007629395,2.78236188398941,34.3608017218187,7500.0,8042337700.0,2554382.0,0.05609362491651802,5.185059657833007e-07,0.0016324888275496578,121.35921944004144
8899,PAN,1993,74340.0,0.0,40.4067219229787,64.1533077927359,23.4670012092545,966.826832915372,716.748117640697,3800.0,2250.0,49.8891352549889,120.0,8.64745011086474,4239.99977111816,4.19105671973798,35.0753161151466,9500.0,8782585400.0,2607499.0,0.057035240397069684,4.827735317117623e-07,0.0016260791552051067,120.88272439794771
8900,PAN,1994,74340.0,0.0,38.3126892927742,66.5633161590602,21.6073737589301,1020.89701414865,739.487146729992,4040.0,2280.0,49.5652173913044,120.0,8.91304347826087,4309.99994277954,5.89766830490788,35.8001748722088,10700.0,9365289800.0,2661385.0,0.057976862291895886,4.602099918765504e-07,0.0016194575165861158,120.39047178301176
8901,PAN,1995,74340.0,0.0,35.2838615977552,69.1263451562357,19.1845468471676,1072.13850026527,735.2127175066,4360.0,2280.0,50.6666666666667,120.0,9.33333333333333,4199.99980926514,6.05258501460695,36.535741189131,16400.0,9573813700.0,2716067.0,0.05649717257553323,4.3869663029531696e-07,0.0015463535359271845,114.95592186082695
8902,PAN,1996,74340.0,0.0,37.3484444644955,67.0593785635243,20.0348637650306,1094.31138480722,770.121727258492,4410.0,2250.0,51.8433179723502,130.0,9.21658986175115,4070.00017166138,5.7579182660884,37.2828356201238,16600.0,9870494000.0,2771606.0,0.05474845536267662,4.1234006845669325e-07,0.0014684627510769496,109.16552091506031
8903,PAN,1997,74340.0,0.0,37.0398109626782,67.2956547449493,19.715683626779,1184.23248722061,784.548188255129,4640.0,2130.0,52.2058823529412,130.0,9.31372549019608,3829.99992370605,-0.80058355571766,38.0413236481033,17800.0,10677286100.0,2827992.0,0.05152004201918281,3.587053758638209e-07,0.0013543178070185666,100.67998577376027
8904,PAN,1998,74340.0,0.0,31.9669558063151,74.4997850752858,17.1875788672651,1191.95460105221,891.797626280814,5720.0,2160.0,54.2713567839196,130.0,9.04522613065327,3759.99999046326,6.0738905760807,38.8105595910681,21700.0,11575486400.0,2885177.0,0.05057842333149395,3.2482436249618503e-07,0.0013032129364899485,96.88084969866269
8905,PAN,1999,74340.0,0.0,34.2160202038802,71.4129515465401,17.5449678547559,1231.00655087118,861.719875506265,5010.0,2140.0,55.8746736292428,130.0,8.87728459530026,3619.99988555908,0.0260000072222155,39.589991928975,21200.0,12130252200.0,2943120.0,0.04869518274897875,2.9842742144793e-07,0.0012299871855578706,91.43724737437205
8906,PAN,2000,74340.0,0.0,27.67,70.2017947082071,17.307273344422,1278.59558368155,855.838514510461,5280.0,2120.0,57.7656675749319,80.0,8.71934604904632,3430.0000667572,0.726916868588012,40.378410008071,25225.0,12304115000.0,3001731.0,0.04613936059668012,2.787685312399307e-07,0.0011426740326688834,84.94638758860484
8907,PAN,2001,74340.0,0.0,24.04,75.4377489521734,15.640458485739,1301.19855316391,951.464934610117,6220.0,2390.0,59.6009975062344,80.0,8.4788029925187,3759.99999046326,13.5878926633035,41.1760021522733,24867.0,12502013400.0,3061024.0,0.05057842333149395,3.00751556582339e-07,0.0012283471120981932,91.31532431337978
8908,PAN,2002,74340.0,0.0,28.71,70.4966717869944,17.3110493270831,1336.11450212913,847.90883661915,5409.99984741211,2400.0,58.5365853658537,80.0,8.78048780487805,3819.9999332428,13.9511705419918,41.9826472962066,21883.0,12994310400.0,3120990.0,0.051385525063798766,2.9397481017867637e-07,0.001223970577682979,90.98997274495268
8909,PAN,2003,74340.0,0.0,27.45,72.8887201249826,17.2436109671543,1371.31915685402,832.701263009145,5530.00020980835,2380.0,57.487922705314,80.0,8.93719806763285,3839.99991416931,13.6633649064902,42.7980629539952,25702.0,13693981200.0,3181608.0,0.05165455897456699,2.804151588998319e-07,0.0012069368426812198,89.72368488492178
8910,PAN,2004,74340.0,0.0,28.21,69.8574504087988,16.6566899045103,1435.5700085499,805.740183411335,5610.0001335144,2350.0,56.3549160671463,80.0,9.35251798561151,3859.99989509583,15.8087266135352,43.6280737153619,27434.0,15013381700.0,3243311.0,0.05192359288533535,2.5710396046853523e-07,0.0011901417702760637,88.47513920232247
8911,PAN,2005,74340.0,0.0,22.77,73.6624343805791,13.4495469819441,1465.87825043226,881.566656623918,7119.99988555908,2430.0,56.25,80.0,9.49074074074074,3990.00000953674,16.4580045716679,44.4695722356739,30392.0,16374393900.0,3305868.0,0.053672316512466234,2.4367314197423455e-07,0.0012069447447801123,89.7242723269536
8912,PAN,2006,74340.0,0.0,22.09,74.5382043028675,13.8793347649891,1488.1672447057,924.390535695679,7489.99977111816,2440.0,55.2036199095023,80.0,9.72850678733032,4059.99994277954,18.3285606468224,45.3130616088243,33003.0,18141666300.0,3368573.0,0.054613935200155235,2.2379421358773091e-07,0.001205258114572414,89.59888823731329
8913,PAN,2007,74340.0,0.0,22.79,75.88296164865,12.0741171039698,1582.05439189839,888.189639044485,7480.00001907349,2380.0,53.6036036036036,80.0,10.1351351351351,4070.00017166138,19.9813666614907,46.161070755986,40645.0,21295984200.0,3431614.0,0.05474845536267662,1.9111585233338875e-07,0.0011860308798312923,88.16953560665829
